"Rk","G","Date"," ","Opp","W/L","Tm","Opp","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","TRB","AST","STL","BLK","TOV","PF"," ","oppFG","oppFGA","oppFG%","opp3P","opp3PA","opp3P%","oppFT","oppFTA","oppFT%","oppORB","oppTRB","oppAST","oppSTL","oppBLK","oppTOV","oppPF","ORtg","DRtg","Pace","FTr","3PAr","TS%","TRB%","AST%","STL%","BLK%"," ","oeFG%","oTOV%","oORB%","oFT/FGA"," ","deFG%","dTOV%","dDRB%","dFT/FGA"
"72","72","2019-03-19","","IND","W","115","109","43","89",".483","10","34",".294","19","27",".704","10","39","28","14","2","13","20","","45","87",".517","7","21",".333","12","17",".706","11","46","30","8","6","20","20","113.1","107.2","101.7",".303",".382",".570","45.9","65.1","13.8","3.0","",".539","11.4","22.2",".213","",".557","17.5","72.5",".138"
"73","73","2019-03-22","@","CLE","W","110","108","42","82",".512","6","26",".231","20","23",".870","7","43","24","6","6","11","16","","43","90",".478","12","31",".387","10","13",".769","8","41","14","7","2","13","22","113.5","111.5","96.9",".280",".317",".597","51.2","57.1","6.2","10.2","",".549","10.7","17.5",".244","",".544","12.0","81.8",".111"
"74","74","2019-03-24","@","NYK","W","124","113","38","86",".442","15","35",".429","33","37",".892","12","42","24","7","4","8","19","","41","86",".477","9","33",".273","22","25",".880","13","44","22","5","7","14","24","130.6","119.0","95.0",".430",".407",".606","48.8","63.2","7.4","7.5","",".529","7.3","27.9",".384","",".529","12.6","69.8",".256"
"75","75","2019-03-26","@","MIN","W","122","111","46","85",".541","16","32",".500","14","14","1.000","3","51","30","8","4","18","26","","41","94",".436","9","27",".333","20","33",".606","10","43","22","13","1","10","18","114.8","104.4","106.3",".165",".376",".669","54.3","65.2","7.5","6.0","",".635","16.5","8.3",".165","",".484","8.4","82.8",".213"
"76","76","2019-03-28","@","MIL","L","118","128","42","92",".457","17","33",".515","17","22",".773","8","46","26","7","3","11","21","","45","86",".523","16","37",".432","22","27",".815","3","47","25","5","5","8","21","115.0","124.8","102.6",".239",".359",".580","49.5","61.9","6.8","6.1","",".549","9.8","15.4",".185","",".616","7.6","92.7",".256"
"77","77","2019-03-30","","CLE","W","132","108","53","85",".624","15","33",".455","11","16",".688","9","44","33","5","5","16","25","","41","92",".446","3","23",".130","23","28",".821","14","36","18","11","0","11","16","134.6","110.2","98.0",".188",".388",".717","55.0","62.3","5.1","7.2","",".712","14.8","29.0",".129","",".462","9.5","71.4",".250"
"78","78","2019-03-31","","MEM","W","113","96","36","75",".480","7","27",".259","34","38",".895","5","47","23","9","5","18","23","","32","85",".376","8","33",".242","24","29",".828","6","34","22","13","6","14","26","110.0","93.5","102.7",".507",".360",".616","58.0","63.9","8.8","9.6","",".527","16.4","15.2",".453","",".424","12.5","87.5",".282"
"79","79","2019-04-03","","HOU","L","103","135","38","82",".463","8","26",".308","19","31",".613","9","38","27","11","2","16","22","","47","88",".534","18","38",".474","23","29",".793","12","48","22","6","7","16","29","101.1","132.5","101.9",".378",".317",".538","44.2","71.1","10.8","4.0","",".512","14.3","20.0",".232","",".636","13.7","70.7",".261"
"80","80","2019-04-05","","LAL","L","117","122","40","91",".440","10","29",".345","27","31",".871","7","45","29","7","8","11","22","","43","96",".448","14","32",".438","22","27",".815","14","55","28","8","10","14","24","110.4","115.1","106.0",".341",".319",".559","45.0","72.5","6.6","12.5","",".495","9.5","14.6",".297","",".521","11.5","73.1",".229"
"81","81","2019-04-07","@","GSW","L","104","131","38","79",".481","10","19",".526","18","29",".621","6","39","26","7","4","20","22","","53","97",".546","12","37",".324","13","15",".867","11","48","34","16","8","9","22","101.6","128.0","102.4",".367",".241",".567","44.8","68.4","6.8","6.7","",".544","17.9","14.0",".228","",".608","8.0","75.0",".134"
"82","82","2019-04-10","","UTA","W","143","137","54","106",".509","12","28",".429","23","30",".767","12","52","34","7","5","12","27","","47","106",".443","14","35",".400","29","33",".879","17","57","31","8","11","17","24","121.9","116.8","106.2",".283",".264",".600","47.7","63.0","6.0","7.0","",".566","9.1","23.1",".217","",".509","12.4","70.2",".274"
