"Rk","G","Date"," ","Opp","W/L","Tm","Opp","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","TRB","AST","STL","BLK","TOV","PF"," ","oppFG","oppFGA","oppFG%","opp3P","opp3PA","opp3P%","oppFT","oppFTA","oppFT%","oppORB","oppTRB","oppAST","oppSTL","oppBLK","oppTOV","oppPF","ORtg","DRtg","Pace","FTr","3PAr","TS%","TRB%","AST%","STL%","BLK%"," ","oeFG%","oTOV%","oORB%","oFT/FGA"," ","deFG%","dTOV%","dDRB%","dFT/FGA"
"53","53","2019-02-04","@","NOP","W","109","107","41","91",".451","10","28",".357","17","24",".708","8","43","25","5","3","9","17","","39","90",".433","9","38",".237","20","24",".833","13","55","26","6","4","16","19","108.0","106.0","100.9",".264",".308",".537","43.9","61.0","5.0","5.8","",".505","8.1","16.0",".187","",".483","13.7","72.9",".222"
"54","54","2019-02-05","","LAL","W","136","94","56","98",".571","19","34",".559","5","8",".625","10","40","37","11","7","10","20","","35","75",".467","4","21",".190","20","26",".769","3","34","25","5","3","19","14","135.5","93.6","100.4",".082",".347",".670","54.1","66.1","11.0","13.0","",".668","9.0","24.4",".051","",".493","18.0","90.9",".267"
"55","55","2019-02-07","","LAC","W","116","92","49","87",".563","9","22",".409","9","11",".818","7","42","26","15","12","19","20","","37","85",".435","6","17",".353","12","19",".632","9","36","23","14","6","19","19","114.2","90.6","101.6",".126",".253",".632","53.8","53.1","14.8","17.6","",".615","17.1","20.6",".103","",".471","16.9","79.5",".141"
"56","56","2019-02-09","","CLE","W","105","90","45","84",".536","9","26",".346","6","10",".600","6","43","31","8","5","9","13","","35","79",".443","16","36",".444","4","9",".444","5","30","23","3","2","12","13","118.0","101.2","89.0",".119",".310",".594","58.9","68.9","9.0","11.6","",".589","9.2","19.4",".071","",".544","12.6","88.1",".051"
"57","57","2019-02-11","","CHO","W","99","90","38","74",".514","8","25",".320","15","17",".882","5","39","25","3","3","12","22","","29","90",".322","7","40",".175","25","33",".758","21","51","15","7","2","5","15","116.1","105.5","85.3",".230",".338",".608","43.3","65.8","3.5","6.0","",".568","12.8","14.3",".203","",".361","4.6","61.8",".278"
"58","58","2019-02-13","","MIL","L","97","106","37","88",".420","10","27",".370","13","15",".867","4","43","22","6","4","11","23","","38","86",".442","9","31",".290","21","29",".724","10","52","22","7","3","10","14","98.3","107.4","98.7",".170",".307",".513","45.3","59.5","6.1","7.3","",".477","10.4","8.7",".148","",".494","9.2","79.6",".244"
"59","59","2019-02-22","","NOP","W","126","111","44","93",".473","14","32",".438","24","35",".686","13","48","28","10","5","11","24","","43","93",".462","8","27",".296","17","30",".567","14","51","25","5","5","17","25","119.4","105.2","105.5",".376",".344",".581","48.5","63.6","9.5","7.6","",".548","9.2","26.0",".258","",".505","13.8","71.4",".183"
"60","60","2019-02-23","@","WAS","W","119","112","47","83",".566","11","25",".440","14","22",".636","12","41","29","13","0","23","21","","42","79",".532","13","35",".371","15","21",".714","8","32","27","15","5","22","23","117.4","110.5","101.4",".265",".301",".642","56.2","61.7","12.8","0.0","",".633","19.9","33.3",".169","",".614","20.0","78.4",".190"
"61","61","2019-02-25","@","DET","L","109","113","40","87",".460","10","26",".385","19","21",".905","12","42","23","8","8","11","23","","39","88",".443","18","41",".439","17","26",".654","15","47","28","8","4","12","20","117.5","121.8","92.8",".241",".299",".566","47.2","57.5","8.6","17.0","",".517","10.3","27.3",".218","",".545","10.8","66.7",".193"
"62","62","2019-02-27","@","DAL","L","101","110","37","77",".481","10","28",".357","17","21",".810","6","38","19","10","3","14","23","","40","81",".494","16","37",".432","14","23",".609","10","42","27","11","1","15","22","107.8","117.4","93.7",".273",".364",".586","47.5","51.4","10.7","6.8","",".545","14.0","15.8",".221","",".593","14.1","76.2",".173"
